Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f8""","=""7F""","=""6""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Bk V (5f7 8S*<7/2>)""","=""Limit""","=""---""","=""[""","=""36.0""","=""]""","=""0.4""","=""""","=""L13741c99"""
